{0., 0.6375212203550628 + 0.*I}
{2.44, 0.5433142565174179 + 0.*I}
{2.46, 0.5428056218335899 + 0.*I}
{2.48, 0.5423117988545083 + 0.*I}
{2.5, 0.5418320114367764 + 0.*I}
{2.52, 0.5413655450095487 + 0.*I}
{2.54, 0.5409117399828557 + 0.*I}
{2.56, 0.5404699860374991 + 0.*I}
{2.58, 0.5400397171566729 + 0.*I}
{2.6, 0.5396204072848867 + 0.*I}
{2.62, 0.5392115665199666 + 0.*I}
{2.64, 0.538812737760175 + 0.*I}
{2.66, 0.5384234937415768 + 0.*I}
{2.68, 0.5380434344114396 + 0.*I}
{2.7, 0.5376721845921187 + 0.*I}
{2.72, 0.5373093918970067 + 0.*I}
{2.74, 0.5369547248660038 + 0.*I}
{2.7600000000000002, 0.5366078712928034 + 0.*I}
{2.7800000000000002, 0.5362685367203474 + 0.*I}
{2.8000000000000003, 0.5359364430841831 + 0.*I}
{2.82, 0.5356113274862648 + 0.*I}
{2.84, 0.535292941084157 + 0.*I}
{2.86, 0.5349810480825916 + 0.*I}
{2.88, 0.5346754248160477 + 0.*I}
{2.9, 0.5343758589124936 + 0.*I}
{2.92, 0.5340821485296424 + 0.*I}
{2.94, 0.5337941016561776 + 0.*I}
{2.96, 0.5335115354712939 + 0.*I}
{2.98, 0.5332342757567053 + 0.*I}
{3., 0.5329621563559455 + 0.*I}
