{0., 0.5546689281050914 + 0.*I}
{1.78, 0.5333192533351816 + 0.*I}
{1.8, 0.5326280748669293 + 0.*I}
{1.82, 0.5319833432783132 + 0.*I}
{1.84, 0.5313807961059652 + 0.*I}
{1.86, 0.5308164252522577 + 0.*I}
{1.8800000000000001, 0.5302865638264119 + 0.*I}
{1.9000000000000001, 0.5275601267538934 + 0.*I}
{1.92, 0.5265685991675025 + 0.*I}
{1.94, 0.5256966433399949 + 0.*I}
{1.96, 0.524924455097416 + 0.*I}
{1.98, 0.5242340684086751 + 0.*I}
{2., 0.5236107478803027 + 0.*I}
{2.02, 0.5230428443620183 + 0.*I}
{2.04, 0.5225212416631965 + 0.*I}
{2.06, 0.5220387901431953 + 0.*I}
{2.08, 0.5215898370850343 + 0.*I}
{2.1, 0.5211698651358586 + 0.*I}
{2.12, 0.5207752218264617 + 0.*I}
{2.14, 0.5204029190272118 + 0.*I}
{2.16, 0.5200504841404772 + 0.*I}
{2.18, 0.5197158490369538 + 0.*I}
{2.2, 0.5193972664584138 + 0.*I}
{2.22, 0.5190932464774879 + 0.*I}
{2.24, 0.5188025077027243 + 0.*I}
{2.2600000000000002, 0.5185239394161065 + 0.*I}
{2.2800000000000002, 0.5182565718922442 + 0.*I}
{2.3000000000000003, 0.5179995529003011 + 0.*I}
{2.32, 0.5177521289238189 + 0.*I}
{2.34, 0.5175136300153597 + 0.*I}
{2.36, 0.5172834574777478 + 0.*I}
{2.38, 0.5170610737632305 + 0.*I}
{2.4, 0.5168459941280111 + 0.*I}
{2.42, 0.5166377796875181 + 0.*I}
{2.44, 0.5164360315982234 + 0.*I}
{2.46, 0.5162403861522294 + 0.*I}
{2.48, 0.5160505106166727 + 0.*I}
{2.5, 0.5158660996849637 + 0.*I}
{2.52, 0.5156868724338277 + 0.*I}
{2.54, 0.515512569701016 + 0.*I}
{2.56, 0.5153429518148751 + 0.*I}
{2.58, 0.5151777966198278 + 0.*I}
{2.6, 0.5150168977519783 + 0.*I}
{2.62, 0.5148600631271878 + 0.*I}
{2.64, 0.5147071136104518 + 0.*I}
{2.66, 0.5145578818406881 + 0.*I}
{2.68, 0.5144122111892706 + 0.*I}
{2.7, 0.5142699548341423 + 0.*I}
{2.72, 0.514130974934185 + 0.*I}
{2.74, 0.5139951418908549 + 0.*I}
{2.7600000000000002, 0.5138623336860524 + 0.*I}
{2.7800000000000002, 0.513732435286797 + 0.*I}
{2.8000000000000003, 0.5136053381086357 + 0.*I}
{2.82, 0.5134809395308388 + 0.*I}
{2.84, 0.5133591424573856 + 0.*I}
{2.86, 0.5132398549185534 + 0.*I}
{2.88, 0.513122989708608 + 0.*I}
{2.9, 0.513008464055656 + 0.*I}
{2.92, 0.512896199320248 + 0.*I}
{2.94, 0.5127861207197085 + 0.*I}
{2.96, 0.512678157075567 + 0.*I}
{2.98, 0.5125722405817542 + 0.*I}
{3., 0.5124683065915229 + 0.*I}
