{0., 0.42693954269139534 + 0.*I}
{1.36, 0.44001032412791297 + 0.*I}
{1.3800000000000001, 0.4399303925528128 + 0.*I}
{1.4000000000000001, 0.4398328194093132 + 0.*I}
{1.42, 0.44077084949795525 + 0.*I}
{1.44, 0.44166067458595726 + 0.*I}
{1.46, 0.44250085713220577 + 0.*I}
{1.48, 0.44329123326863973 + 0.*I}
{1.5, 0.44403239578889836 + 0.*I}
{1.52, 0.44472532114549546 + 0.*I}
{1.54, 0.44537110812789993 + 0.*I}
{1.56, 0.4459708038759612 + 0.*I}
{1.58, 0.4465253051708066 + 0.*I}
{1.6, 0.44703534088631924 + 0.*I}
{1.62, 0.4475015708005135 + 0.*I}
{1.6400000000000001, 0.44792488941934167 + 0.*I}
{1.6600000000000001, 0.44830712649714966 + 0.*I}
{1.68, 0.44865253463973825 + 0.*I}
{1.7, 0.4481571065084615 + 0.*I}
{1.72, 0.44929966518934467 + 0.*I}
{1.74, 0.4503758516424077 + 0.*I}
{1.76, 0.45138523802227704 + 0.*I}
{1.78, 0.4523303450349499 + 0.*I}
{1.8, 0.45321518929597204 + 0.*I}
{1.82, 0.4540443938473907 + 0.*I}
{1.84, 0.4548226740326811 + 0.*I}
{1.86, 0.45555455946520074 + 0.*I}
{1.8800000000000001, 0.45624425838723487 + 0.*I}
{1.9000000000000001, 0.4597914832267398 + 0.*I}
{1.92, 0.46110941418362517 + 0.*I}
{1.94, 0.46227639030215456 + 0.*I}
{1.96, 0.4633160149148746 + 0.*I}
{1.98, 0.4642503797441514 + 0.*I}
{2., 0.4650979084472321 + 0.*I}
{2.02, 0.46587332221059236 + 0.*I}
{2.04, 0.4665882282578907 + 0.*I}
{2.06, 0.4672517812993669 + 0.*I}
{2.08, 0.4678712512642493 + 0.*I}
{2.1, 0.4684524686575073 + 0.*I}
{2.12, 0.46900016174791737 + 0.*I}
{2.14, 0.4695182086848246 + 0.*I}
{2.16, 0.470009825748053 + 0.*I}
{2.18, 0.47047770853092935 + 0.*I}
{2.2, 0.4709241386177004 + 0.*I}
{2.22, 0.4713510649201011 + 0.*I}
{2.24, 0.47176016630032336 + 0.*I}
{2.2600000000000002, 0.47215290026883056 + 0.*I}
{2.2800000000000002, 0.4725305412295866 + 0.*I}
{2.3000000000000003, 0.47289421080672256 + 0.*I}
{2.32, 0.47324490211594733 + 0.*I}
{2.34, 0.47358349936237754 + 0.*I}
{2.36, 0.47391079379831896 + 0.*I}
{2.38, 0.47422749682096416 + 0.*I}
{2.4, 0.47453425080380746 + 0.*I}
{2.42, 0.47483163811768947 + 0.*I}
{2.44, 0.47512018869450234 + 0.*I}
{2.46, 0.4754003864090812 + 0.*I}
{2.48, 0.4756726744960035 + 0.*I}
{2.5, 0.4759374601730403 + 0.*I}
{2.52, 0.47619511860830727 + 0.*I}
{2.54, 0.4764459963412606 + 0.*I}
{2.56, 0.47669041424658337 + 0.*I}
{2.58, 0.4769286701134586 + 0.*I}
{2.6, 0.47716104089953987 + 0.*I}
{2.62, 0.47738778470847343 + 0.*I}
{2.64, 0.477609142531385 + 0.*I}
{2.66, 0.477825339785961 + 0.*I}
{2.68, 0.4780365876812367 + 0.*I}
{2.7, 0.4782430844317034 + 0.*I}
{2.72, 0.47844501634064807 + 0.*I}
{2.74, 0.47864255876961476 + 0.*I}
{2.7600000000000002, 0.47883587700833513 + 0.*I}
{2.7800000000000002, 0.47902512705739664 + 0.*I}
{2.8000000000000003, 0.47921045633415804 + 0.*I}
{2.82, 0.4793920043109643 + 0.*I}
{2.84, 0.4795699030934499 + 0.*I}
{2.86, 0.4797442779457177 + 0.*I}
{2.88, 0.47991524776824573 + 0.*I}
{2.9, 0.48008292553365856 + 0.*I}
{2.92, 0.4802474186848246 + 0.*I}
{2.94, 0.48040882949921354 + 0.*I}
{2.96, 0.4805672554229503 + 0.*I}
{2.98, 0.4807227893776098 + 0.*I}
{3., 0.480875520042427 + 0.*I}
